model,dataset,loss
single,LUM,0.85861546
single,LUM,0.80933166
single,LUM,0.7307714
single,LUM,0.9693646
single,LUM,0.88204956
single,LUM,0.91341794
single,LUM,0.8911706
single,LUM,0.8666936
single,LUM,0.8882334
single,LUM,0.9524793
single,LUM,0.9437394
single,LUM,0.95281065
single,LUM,0.9044294
single,LUM,0.7967477
single,LUM,0.9617092
single,LUM,0.7860445
single,LUM,0.9588584
single,LUM,0.8820918
single,LUM,0.75952363
single,LUM,0.94022214
single,LUM,0.9530459
single,LUM,0.8712978
single,LUM,0.84584063
single,LUM,0.955936
single,LUM,0.92585784
single,LUM,0.8579889
single,LUM,0.9357324
single,LUM,0.9074467
single,LUM,0.9133357
single,LUM,0.933638
single,LUM,0.47064853
single,LUM,0.9919779
single,LUM,0.836095
single,LUM,0.9878409
single,LUM,0.9218507
single,LUM,0.9527994
single,LUM,0.9776069
single,LUM,0.9423255
single,LUM,0.9426468
single,LUM,0.87903583
single,LUM,0.92822474
single,LUM,0.9576864
single,LUM,0.943048
single,LUM,0.90502846
single,LUM,0.9175053
single,LUM,0.9179644
single,LUM,0.9639903
single,LUM,0.9629
single,LUM,0.9332199
single,LUM,0.9040091
single,LUM,0.92246854
single,LUM,0.9364058
single,LUM,0.90508085
single,LUM,0.9666642
single,LUM,0.9649729
single,LUM,0.9622938
single,LUM,0.93411857
single,LUM,0.93299454
single,LUM,0.8823118
single,LUM,0.93427336
single,LUM,0.7366319
single,LUM,0.88552845
single,LUM,0.94435066
single,LUM,0.9214954
single,LUM,0.8798726
single,LUM,0.423266
single,LUM,0.8610419
single,LUM,0.68953186
single,LUM,0.92485875
single,LUM,0.9455395
single,LUM,0.9355114
single,LUM,0.9461437
single,LUM,0.6833589
single,LUM,0.88675404
single,LUM,0.9397284
single,LUM,0.9129329
single,LUM,0.8989295
single,LUM,0.81871045
single,LUM,0.91377103
single,LUM,0.69407487
single,LUM,0.9450756
single,LUM,0.90770423
single,LUM,0.9215355
single,LUM,0.8552569
single,LUM,0.8734453
single,LUM,0.8512936
single,LUM,0.80010486
single,LUM,0.9289083
single,LUM,0.95156556
single,LUM,0.9717386
single,LUM,0.91880226
single,LUM,0.97682846
single,LUM,0.8929666
single,LUM,0.85729825
single,LUM,0.8514466
single,LUM,0.8481483
single,LUM,0.8598485
single,LUM,0.92091477
single,LUM,0.9549539
single,LUM,0.9275744
single,LUM,0.9025601
single,LUM,0.9152728
single,LUM,0.90449286
single,LUM,0.9187149
single,LUM,0.95254344
single,LUM,0.9130822
single,LUM,0.3792801
single,LUM,0.910725
single,LUM,0.9463854
single,LUM,0.6680684
single,LUM,0.81298363
single,LUM,0.9256527
single,LUM,0.8979466
single,LUM,0.90274125
single,LUM,0.944489
single,LUM,0.892698
single,LUM,0.9517016
single,LUM,0.92525417
single,LUM,0.9113046
single,LUM,0.9122191
single,LUM,0.97946185
single,LUM,0.9432369
single,LUM,0.91388685
single,LUM,0.9286961
single,LUM,0.13411844
single,LUM,0.8876715
single,LUM,0.9386112
single,LUM,0.8471519
single,LUM,0.8451544
single,LUM,0.95450634
single,LUM,0.35651654
single,LUM,0.9182359
single,LUM,0.90480506
single,LUM,0.8633482
single,LUM,0.79463774
single,LUM,0.96347314
single,LUM,0.8015399
single,LUM,0.8213374
single,LUM,0.95459354
single,LUM,0.94995964
single,LUM,0.94270587
single,LUM,0.96471167
single,LUM,0.81552947
single,LUM,0.96353406
single,LUM,0.94170386
single,LUM,0.9201556
single,LUM,0.94936013
single,LUM,0.8989871
single,LUM,0.89848596
single,LUM,0.8572544
single,LUM,0.86094904
single,LUM,0.9506129
single,LUM,0.9251215
single,LUM,0.9127366
single,LUM,0.94387674
single,LUM,0.9573722
single,LUM,0.8431073
single,LUM,0.9010309
single,LUM,0.76267976
single,LUM,0.8935154
single,LUM,0.7809297
single,LUM,0.8871618
single,LUM,0.9144452
single,LUM,0.9188625
single,LUM,0.81607807
single,LUM,0.71695626
single,LUM,0.9109226
single,LUM,0.93880814
single,LUM,0.9273461
single,LUM,0.8871523
single,LUM,0.9122857
single,LUM,0.9100076
single,LUM,0.85040474
single,LUM,0.874368
single,LUM,0.79817605
single,LUM,0.8111107
single,LUM,0.91297853
single,LUM,0.9139702
single,LUM,0.951426
single,LUM,0.52310616
single,LUM,0.96592
single,LUM,0.78337294
single,LUM,0.9110742
single,LUM,0.97791326
single,LUM,0.9217754
single,LUM,0.93839127
single,LUM,0.8759084
single,LUM,0.7702488
single,LUM,0.87503433
single,LUM,0.8277062
single,LUM,0.97280526
single,LUM,0.7997891
single,LUM,0.95318
single,LUM,0.96991616
single,LUM,0.7440774
single,LUM,0.9461958
single,LUM,0.9400326
single,LUM,0.8325527
single,LUM,0.94792444
single,LUM,0.96142054
single,LUM,0.8966184
single,LUM,0.93430245
single,LUM,0.88595057
single,LUM,0.9489701
single,LUM,0.9645259
single,LUM,0.92850727
single,LUM,0.55188537
single,LUM,0.82530653
single,LUM,0.94480497
single,LUM,0.9581044
single,LUM,0.7601123
single,LUM,0.85229564
single,LUM,0.9471079
single,LUM,0.9524676
single,LUM,0.53870416
single,LUM,0.8268763
single,LUM,0.9686997
single,LUM,0.9586293
single,LUM,0.93939656
single,LUM,0.9560085
single,LUM,0.93876034
single,LUM,0.96002054
single,LUM,0.97553504
single,LUM,0.9688809
single,LUM,0.902662
single,LUM,0.838013
single,LUM,0.77482396
single,LUM,0.93905777
single,LUM,0.9146065
single,LUM,0.97601676
single,LUM,0.9720239
single,LUM,0.94207436
single,LUM,0.9021136
single,LUM,0.9292838
single,LUM,0.84585536
single,LUM,0.95679593
single,LUM,0.9432377
single,LUM,0.9343294
single,LUM,0.93336105
single,LUM,0.922865
single,LUM,0.97501993
single,LUM,0.94626284
single,LUM,0.91992325
single,LUM,0.8449371
single,LUM,0.97821504
single,LUM,0.9568267
single,LUM,0.9229928
single,LUM,0.9468261
single,LUM,0.93296385
single,LUM,0.9195752
single,LUM,0.94109863
single,LUM,0.9529061
single,LUM,0.9731783
single,LUM,0.64051974
single,LUM,0.96888864
single,LUM,0.8034243
single,LUM,0.93058664
single,LUM,0.66309345
single,LUM,0.9659796
single,LUM,0.9451456
single,LUM,0.9040031
single,LUM,0.9535434
single,LUM,0.72408926
single,LUM,0.9477145
single,LUM,0.9536868
single,LUM,0.90524167
single,LUM,0.9454002
single,LUM,0.90871304
single,LUM,0.9536779
single,LUM,0.94403255
single,LUM,0.87580264
single,LUM,0.9775487
single,LUM,0.8846997
single,LUM,0.8921731
single,LUM,0.8170406
single,LUM,0.26774764
single,LUM,0.7608135
single,LUM,0.9317541
single,LUM,0.53916824
single,LUM,0.92696327
single,LUM,0.9807542
single,LUM,0.8948596
single,LUM,0.944755
single,LUM,0.9631976
single,LUM,0.9383395
single,LUM,0.9272462
single,LUM,0.92130065
single,LUM,0.8985371
single,LUM,0.97782266
single,LUM,0.9175679
single,LUM,0.94780153
single,LUM,0.95524085
single,LUM,0.924104
single,LUM,0.9057584
single,LUM,0.8346107
single,LUM,0.7470157
single,LUM,0.97038984
single,LUM,0.837265
single,LUM,0.7058276
single,LUM,0.9637468
single,LUM,0.93479383
single,LUM,0.93468034
single,LUM,0.33106261
single,LUM,0.9252098
single,LUM,0.81539804
single,LUM,0.94149303
single,LUM,0.9125887
single,LUM,0.94125366
single,LUM,0.95460796
single,LUM,0.96781576
single,LUM,0.6552535
single,LUM,0.95395327
single,LUM,0.80379033
single,LUM,0.9736363
single,LUM,0.8749408
single,LUM,0.96933067
single,LUM,0.93284553
single,LUM,0.9521411
single,LUM,0.85223806
single,LUM,0.9173214
single,LUM,0.9777368
single,LUM,0.9703393
single,LUM,0.875126
single,LUM,0.9666265
single,LUM,0.9018121
single,LUM,0.9358772
single,LUM,0.9178558
single,LUM,0.88653445
single,LUM,0.9709984
single,LUM,0.79727125
single,LUM,0.85545623
single,LUM,0.9185
single,LUM,0.93133724
single,LUM,0.9324101
single,LUM,0.59965
single,LUM,0.9407604
single,LUM,0.9589902
single,LUM,0.90742993
single,LUM,0.9398232
single,LUM,0.95194346
single,LUM,0.9434367
single,LUM,0.95421076
single,LUM,0.9377241
single,LUM,0.94708186
single,LUM,0.9337318
single,LUM,0.91630447
single,LUM,0.85538983
single,LUM,0.8579699
single,LUM,0.90248275
single,LUM,0.91951895
single,LUM,0.52272236
single,LUM,0.8394588
single,LUM,0.9679482
single,LUM,0.872028
single,LUM,0.8941133
single,LUM,0.87313914
single,LUM,0.8853527
single,LUM,0.5701884
single,LUM,0.98672754
single,LUM,0.94015175
single,LUM,0.9279995
single,LUM,0.82636434
single,LUM,0.89331025
single,LUM,0.96442723
single,LUM,0.92415184
single,LUM,0.93764067
single,LUM,0.75003964
single,LUM,0.9739897
single,LUM,0.92811286
single,LUM,0.7346585
single,LUM,0.9401667
single,LUM,0.9530727
single,LUM,0.9468839
single,LUM,0.93634534
single,LUM,0.98147446
single,LUM,0.85078174
single,LUM,0.9238485
single,LUM,0.9875077
single,LUM,0.9662463
single,LUM,0.9494816
single,LUM,0.92180234
single,LUM,0.9693251
single,LUM,0.8961583
single,LUM,0.8688116
single,LUM,0.793021
single,LUM,0.949773
single,LUM,0.9599988
single,LUM,0.93370515
single,LUM,0.9321778
single,LUM,0.93733484
single,LUM,0.9263578
single,LUM,0.91136086
single,LUM,0.8736728
single,LUM,0.9169495
single,LUM,0.91628915
single,LUM,0.95479476
single,LUM,0.8872643
single,LUM,0.79173005
single,LUM,0.92309135
single,LUM,0.93089205
single,LUM,0.981822
single,LUM,0.73651767
single,LUM,0.95195407
single,LUM,0.98034304
single,LUM,0.9549936
single,LUM,0.9185782
single,LUM,0.852926
single,LUM,0.9298992
single,LUM,0.5424992
single,LUM,0.9644007
single,LUM,0.89634234
single,LUM,0.96356326
single,LUM,0.9302003
single,LUM,0.94131714
single,LUM,0.77444565
single,LUM,0.95616925
single,LUM,0.7674593
single,LUM,0.9374299
single,LUM,0.96465963
single,LUM,0.9086589
single,LUM,0.9538709
single,LUM,0.937377
single,LUM,0.9576327
single,LUM,0.72883475
single,LUM,0.9744849
single,LUM,0.9625995
single,LUM,0.88931924
single,LUM,0.9628466
single,LUM,0.966212
single,LUM,0.9747343
single,LUM,0.96892595
single,LUM,0.8708554
single,LUM,0.9102344
single,LUM,0.9195078
single,LUM,0.89195365
single,LUM,0.9396979
single,LUM,0.9593823
single,LUM,0.9480202
single,LUM,0.8428829
single,LUM,0.91753733
single,LUM,0.96864104
single,LUM,0.91269356
single,LUM,0.97415
single,LUM,0.7184803
single,LUM,0.88090444
single,LUM,0.7508018
single,LUM,0.96477747
single,LUM,0.89494944
single,LUM,0.38763666
single,LUM,0.93537986
single,LUM,0.9411196
single,LUM,0.93234074
single,LUM,0.9438668
single,LUM,0.9943617
single,LUM,0.9022758
single,LUM,0.83681583
single,LUM,0.8964294
single,LUM,0.9675235
single,LUM,0.9817596
single,LUM,0.9723698
single,LUM,0.91895723
single,LUM,0.9271348
single,LUM,0.91380477
single,LUM,0.95732176
single,LUM,0.9017059
single,LUM,0.86706597
single,LUM,0.9298057
single,LUM,0.86023915
single,LUM,0.89287865
single,LUM,0.9356722
single,LUM,0.96818507
single,LUM,0.94321644
single,LUM,0.95569634
single,LUM,0.88420796
single,LUM,0.9388216
single,LUM,0.7577136
single,LUM,0.9213592
single,LUM,0.948519
single,LUM,0.94829774
single,LUM,0.95220834
single,LUM,0.9333389
single,LUM,0.9483633
single,LUM,0.82626987
single,LUM,0.7524744
single,LUM,0.9575495
single,LUM,0.7489799
single,LUM,0.96545786
single,LUM,0.9030166
single,LUM,0.9348566
single,LUM,0.88633925
single,LUM,0.9451871
single,LUM,0.9288225
single,LUM,0.87076235
single,LUM,0.88217485
single,LUM,0.9510753
single,LUM,0.9618902
single,LUM,0.93657416
single,LUM,0.82787097
single,LUM,0.93014276
single,LUM,0.9160597
single,LUM,0.955638
single,LUM,0.9114117
single,LUM,0.8876499
single,LUM,0.89510804
single,LUM,0.8922693
single,LUM,0.95418227
single,LUM,0.9498284
single,LUM,0.87932444
single,LUM,0.91387194
single,LUM,0.7729861
single,LUM,0.9015319
single,LUM,0.88744646
single,LUM,0.9179606
single,LUM,0.937763
single,LUM,0.9588067
single,LUM,0.768592
single,LUM,0.8948922
single,LUM,0.957594
single,LUM,0.8091687
single,LUM,0.87407917
single,LUM,0.94565684
single,LUM,0.93020964
single,LUM,0.9561158
single,LUM,0.9697136
single,LUM,0.9208059
single,LUM,0.92622906
single,LUM,0.90105665
single,LUM,0.9248703
single,LUM,0.6970114
single,LUM,0.9195539
single,LUM,0.938142
single,LUM,0.9136093
single,LUM,0.85248834
single,LUM,0.9455359
single,LUM,0.93345225
single,LUM,0.8062087
single,LUM,0.8366357
single,LUM,0.97353935
single,LUM,0.7735113
single,LUM,0.9771699
single,LUM,0.9409764
single,LUM,0.9761674
single,LUM,0.9119922
single,LUM,0.9127699
single,LUM,0.9529821
single,LUM,0.9313937
single,LUM,0.90609986
single,LUM,0.9656255
single,LUM,0.9820871
single,LUM,0.9284805
single,LUM,0.9652855
single,LUM,0.9324764
single,LUM,0.3711139
single,LUM,0.8589839
single,LUM,0.9694554
single,LUM,0.9433265
single,LUM,0.8987425
single,LUM,0.93587154
single,LUM,0.9497345
single,LUM,0.916068
single,LUM,0.51512474
single,LUM,0.95539725
single,LUM,0.95459145
single,LUM,0.9695481
single,LUM,0.87255526
single,LUM,0.9765723
single,LUM,0.98499334
single,LUM,0.9099298
single,LUM,0.97571445
single,LUM,0.97720057
single,LUM,0.912914
single,LUM,0.8515202
single,LUM,0.97281235
single,LUM,0.93825513
single,LUM,0.94087195
single,LUM,0.8810843
single,LUM,0.92077774
single,LUM,0.9014007
single,LUM,0.9282467
single,LUM,0.9560492
single,LUM,0.98556775
single,LUM,0.8458612
single,LUM,0.8790101
single,LUM,0.9662463
single,LUM,0.9242394
single,LUM,0.91001356
single,LUM,0.9464003
single,LUM,0.85847753
single,LUM,0.5471041
single,LUM,0.69009507
single,LUM,0.9000023
single,LUM,0.9759383
single,LUM,0.9469586
single,LUM,0.93648267
single,LUM,0.8624518
single,LUM,0.9530573
single,LUM,0.9691578
single,LUM,0.91242504
single,LUM,0.7511275
single,LUM,0.81152123
single,LUM,0.84704614
single,LUM,0.94446117
single,LUM,0.8799404
single,LUM,0.8948825
single,LUM,0.9540195
single,LUM,0.95287013
single,LUM,0.9557931
single,LUM,0.97312886
single,LUM,0.83934313
single,LUM,0.9589372
single,LUM,0.77741784
single,LUM,0.6310885
single,LUM,0.89131814
single,LUM,0.9070027
single,LUM,0.9167864
single,LUM,0.71289724
single,LUM,0.9228615
single,LUM,0.9790438
single,LUM,0.9035138
single,LUM,0.9312819
single,LUM,0.9521755
single,LUM,0.9598444
single,LUM,0.7394247
single,LUM,0.8696771
single,LUM,0.37094694
single,LUM,0.83125806
single,LUM,0.9605035
single,LUM,0.9486828
single,LUM,0.90139604
single,LUM,0.9058312
single,LUM,0.8165465
single,LUM,0.92214745
single,LUM,0.9799235
single,LUM,0.89128083
single,LUM,0.9103879
single,LUM,0.039182544
single,LUM,0.8535381
single,LUM,0.97708637
single,LUM,0.92034936
single,LUM,0.95726854
single,LUM,0.93898
single,LUM,0.8680831
single,LUM,0.9457027
single,LUM,0.9138666
single,LUM,0.9109245
single,LUM,0.8936228
single,LUM,0.9552771
single,LUM,0.95224124
single,LUM,0.95375466
single,LUM,0.9089047
single,LUM,0.9059557
single,LUM,0.900772
single,LUM,0.9225416
single,LUM,0.9525827
single,LUM,0.9434119
single,LUM,0.9410646
single,LUM,0.90610945
single,LUM,0.93240047
single,LUM,0.9146548
single,LUM,0.9723934
single,LUM,0.95493025
single,LUM,0.9599541
single,LUM,0.8344729
single,LUM,0.96177745
single,LUM,0.94619894
single,LUM,0.92666554
single,LUM,0.8004831
single,LUM,0.9810668
single,LUM,0.75177
single,LUM,0.9453143
single,LUM,0.9067063
single,LUM,0.8539669
single,LUM,0.9372596
single,LUM,0.8685306
single,LUM,0.9245558
single,LUM,0.9040162
single,LUM,0.879372
single,LUM,0.3980782
single,LUM,0.919851
single,LUM,0.9250908
single,LUM,0.8606873
single,LUM,0.88798517
single,LUM,0.9459925
single,LUM,0.90219665
single,LUM,0.9422915
single,LUM,0.95559174
single,LUM,0.9552052
single,LUM,0.9329725
single,LUM,0.8562623
single,LUM,0.9556691
single,LUM,0.97898275
single,LUM,0.8791093
single,LUM,0.96462
single,LUM,0.94933677
single,LUM,0.88417757
single,LUM,0.8862837
single,LUM,0.8587747
single,LUM,0.8842097
single,LUM,0.855211
single,LUM,0.9541095
single,LUM,0.8469393
single,LUM,0.84358394
single,LUM,0.9753089
single,LUM,0.9385978
single,LUM,0.8995719
single,LUM,0.92016405
single,LUM,0.9454241
single,LUM,0.9146846
single,LUM,0.9220194
single,LUM,0.7669877
single,LUM,0.9704225
single,LUM,0.8363176
single,LUM,0.9635175
single,LUM,0.73145676
single,LUM,0.9255749
single,LUM,0.9197426
single,LUM,0.95292455
single,LUM,0.9360238
single,LUM,0.9327152
single,LUM,0.92644036
single,LUM,0.95187056
single,LUM,0.9696849
single,LUM,0.93008834
single,LUM,0.91198975
single,LUM,0.958547
single,LUM,0.9390736
single,LUM,0.90955865
single,LUM,0.9497523
single,LUM,0.95023876
single,LUM,0.9204549
single,LUM,0.9649488
single,LUM,0.8680483
single,LUM,0.9194982
single,LUM,0.753383
single,LUM,0.8973398
single,LUM,0.54135704
single,LUM,0.7615208
single,LUM,0.89548445
single,LUM,0.8909774
single,LUM,0.9624325
single,LUM,0.9862519
single,LUM,0.80616987
single,LUM,0.97388405
single,LUM,0.9271757
single,LUM,0.9824028
single,LUM,0.96277577
single,LUM,0.92445606
single,LUM,0.9483118
single,LUM,0.904596
single,LUM,0.9582611
single,LUM,0.7315401
single,LUM,0.72963864
single,LUM,0.86540604
single,LUM,0.94366723
single,LUM,0.8394652
single,LUM,0.8614464
single,LUM,0.9453541
single,LUM,0.95589983
single,LUM,0.98331326
single,LUM,0.9451977
single,LUM,0.81225055
single,LUM,0.95704114
single,LUM,0.94175655
single,LUM,0.87699765
single,LUM,0.92397165
single,LUM,0.946417
single,LUM,0.8156084
single,LUM,0.9654278
single,LUM,0.9257009
single,LUM,0.86566013
single,LUM,0.9437592
single,LUM,0.9738535
single,LUM,0.92658335
single,LUM,0.9447572
single,LUM,0.9338261
single,LUM,0.92290515
single,LUM,0.9781741
single,LUM,0.8762975
single,LUM,0.9188255
single,LUM,0.6248896
single,LUM,0.871332
single,LUM,0.91286415
single,LUM,0.82477266
single,LUM,0.9369062
single,LUM,0.8800273
single,LUM,0.81533605
single,LUM,0.9513047
single,LUM,0.91770524
single,LUM,0.9687097
single,LUM,0.8749645
single,LUM,0.96565294
single,LUM,0.9077111
single,LUM,0.8875382
single,LUM,0.97394705
single,LUM,0.8772824
single,LUM,0.5464665
single,LUM,0.8936016
single,LUM,0.9230378
single,LUM,0.7230933
single,LUM,0.9793574
single,LUM,0.9041317
single,LUM,0.854594
single,LUM,0.8695736
single,LUM,0.90311825
single,LUM,0.9633292
single,LUM,0.96156555
single,LUM,0.94396126
single,LUM,0.9727875
single,LUM,0.958568
single,LUM,0.96439934
single,LUM,0.95380384
single,LUM,0.95882964
single,LUM,0.89170927
single,LUM,0.9465942
single,LUM,0.88824344
single,LUM,0.9051355
single,LUM,0.6533587
single,LUM,0.9297781
single,LUM,0.9330039
single,LUM,0.92131174
single,LUM,0.28740776
single,LUM,0.93357897
single,LUM,0.9372577
single,LUM,0.9383975
single,LUM,0.9086254
single,LUM,0.9675935
single,LUM,0.83881134
single,LUM,0.8779389
single,LUM,0.90934825
single,LUM,0.89390725
single,LUM,0.9456088
single,LUM,0.914171
single,LUM,0.9604057
single,LUM,0.96428275
single,LUM,0.933501
single,LUM,0.9662592
single,LUM,0.90443903
single,LUM,0.9096686
single,LUM,0.982411
single,LUM,0.9754148
single,LUM,0.94284326
single,LUM,0.92131454
single,LUM,0.9361612
single,LUM,0.94604003
single,LUM,0.9573195
single,LUM,0.97516835
single,LUM,0.9171367
single,LUM,0.96330416
single,LUM,0.91332203
single,LUM,0.91926414
single,LUM,0.94473225
single,LUM,0.8160947
single,LUM,0.93448323
single,LUM,0.89451075
single,LUM,0.9158921
single,LUM,0.9343574
single,LUM,0.9303023
single,LUM,0.95168155
single,LUM,0.92099416
single,LUM,0.9402448
single,LUM,0.49016625
single,LUM,0.9183619
single,LUM,0.9486809
single,LUM,0.95790637
single,LUM,0.8780001
single,LUM,0.938374
single,LUM,0.8801304
single,LUM,0.68673337
single,LUM,0.82445794
single,LUM,0.91964304
single,LUM,0.8072724
single,LUM,0.9724223
single,LUM,0.83077943
single,LUM,0.9720697
single,LUM,0.8739485
single,LUM,0.60331696
single,LUM,0.88003516
single,LUM,0.9124308
single,LUM,0.7703212
single,LUM,0.9356478
single,LUM,0.959657
single,LUM,0.9220356
single,LUM,0.95104516
single,LUM,0.961509
single,LUM,0.9558237
single,LUM,0.93187195
single,LUM,0.87501025
single,LUM,0.9565944
single,LUM,0.9214405
single,LUM,0.91140926
single,LUM,0.95522463
single,LUM,0.97064805
single,LUM,0.8988374
single,LUM,0.9110364
single,LUM,0.8752518
single,LUM,0.75258815
single,LUM,0.94129944
single,LUM,0.71362555
single,LUM,0.94739956
single,LUM,0.94302976
single,LUM,0.9625808
single,LUM,0.8687608
single,LUM,0.89346254
single,LUM,0.9257195
single,LUM,0.893039
single,LUM,0.92787987
single,LUM,0.9568744
single,LUM,0.7983935
single,LUM,0.8440937
single,LUM,0.88410336
single,LUM,0.9831964
single,LUM,0.9116764
single,LUM,0.9650565
single,LUM,0.89582324
single,LUM,0.91757494
single,LUM,0.9429805
single,LUM,0.9579564
single,LUM,0.906352
single,LUM,0.84398794
single,LUM,0.9108021
single,LUM,0.8979368
single,LUM,0.94506896
single,LUM,0.9747506
single,LUM,0.9507551
single,LUM,0.89166784
single,LUM,0.9539527
single,LUM,0.9220912
single,LUM,0.9586778
single,LUM,0.9381111
single,LUM,0.97771615
single,LUM,0.92768544
single,LUM,0.85418147
single,LUM,0.9434598
single,LUM,0.9507031
single,LUM,0.91951627
single,LUM,0.90552044
single,LUM,0.8288785
single,LUM,0.90141076
